Time,Main_Ped_Sens, Pot,Pot Modified,Ped Normalised,Pot Normalised,,,We proved that both 
607,886,339,591,0.944350759,0.962962963,,,
608,886,339,591,0.944350759,0.962962963,,,
609,886,339,591,0.944350759,0.962962963,,,
610,885,339,591,0.942664418,0.962962963,,,
611,884,340,590,0.940978078,0.955555556,,,
612,883,339,591,0.939291737,0.962962963,,,
613,883,340,590,0.939291737,0.955555556,,,
614,883,340,590,0.939291737,0.955555556,,,
615,883,340,590,0.939291737,0.955555556,,,
616,883,340,590,0.939291737,0.955555556,,,
617,882,340,590,0.937605396,0.955555556,,,
618,882,340,590,0.937605396,0.955555556,,,
619,881,340,590,0.935919056,0.955555556,,,
620,880,341,589,0.934232715,0.948148148,,,
621,879,341,589,0.932546374,0.948148148,,,
622,879,341,589,0.932546374,0.948148148,,,
623,879,341,589,0.932546374,0.948148148,,,
624,877,341,589,0.929173693,0.948148148,,,
625,877,341,589,0.929173693,0.948148148,,,
626,876,341,589,0.927487352,0.948148148,,,
627,876,342,588,0.927487352,0.940740741,,,
628,875,342,588,0.925801012,0.940740741,,,
629,875,342,588,0.925801012,0.940740741,,,
630,874,342,588,0.924114671,0.940740741,,,
631,874,342,588,0.924114671,0.940740741,,,
632,875,342,588,0.925801012,0.940740741,,,
633,874,342,588,0.924114671,0.940740741,,,
634,874,342,588,0.924114671,0.940740741,,,
635,874,342,588,0.924114671,0.940740741,,,
636,874,342,588,0.924114671,0.940740741,,,
637,874,342,588,0.924114671,0.940740741,,,
638,874,342,588,0.924114671,0.940740741,,,
639,873,342,588,0.922428331,0.940740741,,,
640,874,342,588,0.924114671,0.940740741,,,
641,874,342,588,0.924114671,0.940740741,,,
642,873,342,588,0.922428331,0.940740741,,,
643,874,342,588,0.924114671,0.940740741,,,
644,873,342,588,0.922428331,0.940740741,,,
645,873,342,588,0.922428331,0.940740741,,,
646,874,342,588,0.924114671,0.940740741,,,
647,873,342,588,0.922428331,0.940740741,,,
648,873,342,588,0.922428331,0.940740741,,,
649,873,342,588,0.922428331,0.940740741,,,
650,873,342,588,0.922428331,0.940740741,,,
651,873,342,588,0.922428331,0.940740741,,,
652,873,342,588,0.922428331,0.940740741,,,
653,873,342,588,0.922428331,0.940740741,,,
654,873,342,588,0.922428331,0.940740741,,,
655,873,342,588,0.922428331,0.940740741,,,
656,873,342,588,0.922428331,0.940740741,,,
657,873,342,588,0.922428331,0.940740741,,,
658,872,342,588,0.92074199,0.940740741,,,
659,872,342,588,0.92074199,0.940740741,,,
660,872,342,588,0.92074199,0.940740741,,,
661,872,342,588,0.92074199,0.940740741,,,
662,873,342,588,0.922428331,0.940740741,,,
663,872,342,588,0.92074199,0.940740741,,,
664,872,342,588,0.92074199,0.940740741,,,
665,872,342,588,0.92074199,0.940740741,,,
666,871,342,588,0.919055649,0.940740741,,,
667,872,342,588,0.92074199,0.940740741,,,
668,871,342,588,0.919055649,0.940740741,,,
669,871,342,588,0.919055649,0.940740741,,,
670,871,343,587,0.919055649,0.933333333,,,
671,871,342,588,0.919055649,0.940740741,,,
672,871,343,587,0.919055649,0.933333333,,,
673,871,343,587,0.919055649,0.933333333,,,
674,871,343,587,0.919055649,0.933333333,,,
675,870,343,587,0.917369309,0.933333333,,,
676,871,343,587,0.919055649,0.933333333,,,
677,870,343,587,0.917369309,0.933333333,,,
678,871,343,587,0.919055649,0.933333333,,,
679,870,343,587,0.917369309,0.933333333,,,
680,870,343,587,0.917369309,0.933333333,,,
681,870,343,587,0.917369309,0.933333333,,,
682,870,343,587,0.917369309,0.933333333,,,
683,869,343,587,0.915682968,0.933333333,,,
684,869,343,587,0.915682968,0.933333333,,,
685,869,343,587,0.915682968,0.933333333,,,
686,869,343,587,0.915682968,0.933333333,,,
687,869,343,587,0.915682968,0.933333333,,,
688,869,344,586,0.915682968,0.925925926,,,
689,869,343,587,0.915682968,0.933333333,,,
690,869,343,587,0.915682968,0.933333333,,,
691,869,343,587,0.915682968,0.933333333,,,
692,868,343,587,0.913996627,0.933333333,,,
693,868,344,586,0.913996627,0.925925926,,,
694,869,343,587,0.915682968,0.933333333,,,
695,868,343,587,0.913996627,0.933333333,,,
696,868,343,587,0.913996627,0.933333333,,,
697,868,343,587,0.913996627,0.933333333,,,
698,869,343,587,0.915682968,0.933333333,,,
699,868,344,586,0.913996627,0.925925926,,,
700,869,343,587,0.915682968,0.933333333,,,
701,869,343,587,0.915682968,0.933333333,,,
702,868,344,586,0.913996627,0.925925926,,,
703,868,343,587,0.913996627,0.933333333,,,
704,868,344,586,0.913996627,0.925925926,,,
705,868,344,586,0.913996627,0.925925926,,,
706,867,344,586,0.912310287,0.925925926,,,
707,868,344,586,0.913996627,0.925925926,,,
708,867,344,586,0.912310287,0.925925926,,,
709,867,344,586,0.912310287,0.925925926,,,
710,867,344,586,0.912310287,0.925925926,,,
711,867,344,586,0.912310287,0.925925926,,,
712,867,344,586,0.912310287,0.925925926,,,
713,867,344,586,0.912310287,0.925925926,,,
714,867,344,586,0.912310287,0.925925926,,,
715,867,344,586,0.912310287,0.925925926,,,
716,868,344,586,0.913996627,0.925925926,,,
717,867,344,586,0.912310287,0.925925926,,,
718,867,344,586,0.912310287,0.925925926,,,
719,868,344,586,0.913996627,0.925925926,,,
720,867,344,586,0.912310287,0.925925926,,,
721,867,344,586,0.912310287,0.925925926,,,
722,866,344,586,0.910623946,0.925925926,,,
723,866,344,586,0.910623946,0.925925926,,,
724,866,344,586,0.910623946,0.925925926,,,
725,866,344,586,0.910623946,0.925925926,,,
726,865,344,586,0.908937605,0.925925926,,,
727,866,345,585,0.910623946,0.918518519,,,
728,866,344,586,0.910623946,0.925925926,,,
729,865,345,585,0.908937605,0.918518519,,,
730,865,345,585,0.908937605,0.918518519,,,
731,865,345,585,0.908937605,0.918518519,,,
732,865,345,585,0.908937605,0.918518519,,,
733,864,345,585,0.907251265,0.918518519,,,
734,866,345,585,0.910623946,0.918518519,,,
735,865,345,585,0.908937605,0.918518519,,,
736,864,345,585,0.907251265,0.918518519,,,
737,865,345,585,0.908937605,0.918518519,,,
738,865,345,585,0.908937605,0.918518519,,,
739,864,345,585,0.907251265,0.918518519,,,
740,864,345,585,0.907251265,0.918518519,,,
741,865,345,585,0.908937605,0.918518519,,,
742,864,345,585,0.907251265,0.918518519,,,
743,864,345,585,0.907251265,0.918518519,,,
744,864,345,585,0.907251265,0.918518519,,,
745,864,345,585,0.907251265,0.918518519,,,
746,864,345,585,0.907251265,0.918518519,,,
747,864,345,585,0.907251265,0.918518519,,,
748,864,345,585,0.907251265,0.918518519,,,
749,863,345,585,0.905564924,0.918518519,,,
750,864,345,585,0.907251265,0.918518519,,,
751,863,345,585,0.905564924,0.918518519,,,
752,864,345,585,0.907251265,0.918518519,,,
753,863,345,585,0.905564924,0.918518519,,,
754,863,345,585,0.905564924,0.918518519,,,
755,863,345,585,0.905564924,0.918518519,,,
756,863,345,585,0.905564924,0.918518519,,,
757,863,345,585,0.905564924,0.918518519,,,
758,863,345,585,0.905564924,0.918518519,,,
759,863,345,585,0.905564924,0.918518519,,,
760,863,345,585,0.905564924,0.918518519,,,
761,863,345,585,0.905564924,0.918518519,,,
762,863,345,585,0.905564924,0.918518519,,,
763,863,345,585,0.905564924,0.918518519,,,
764,863,345,585,0.905564924,0.918518519,,,
765,863,345,585,0.905564924,0.918518519,,,
766,862,345,585,0.903878583,0.918518519,,,
767,863,345,585,0.905564924,0.918518519,,,
768,862,345,585,0.903878583,0.918518519,,,
769,863,345,585,0.905564924,0.918518519,,,
770,862,346,584,0.903878583,0.911111111,,,
771,862,346,584,0.903878583,0.911111111,,,
772,862,346,584,0.903878583,0.911111111,,,
773,863,346,584,0.905564924,0.911111111,,,
774,862,345,585,0.903878583,0.918518519,,,
775,862,346,584,0.903878583,0.911111111,,,
776,862,346,584,0.903878583,0.911111111,,,
777,863,346,584,0.905564924,0.911111111,,,
778,862,346,584,0.903878583,0.911111111,,,
779,862,346,584,0.903878583,0.911111111,,,
780,862,346,584,0.903878583,0.911111111,,,
781,862,346,584,0.903878583,0.911111111,,,
782,862,346,584,0.903878583,0.911111111,,,
783,862,346,584,0.903878583,0.911111111,,,
784,862,346,584,0.903878583,0.911111111,,,
785,862,346,584,0.903878583,0.911111111,,,
786,861,346,584,0.902192243,0.911111111,,,
787,862,346,584,0.903878583,0.911111111,,,
788,862,346,584,0.903878583,0.911111111,,,
789,861,346,584,0.902192243,0.911111111,,,
790,861,346,584,0.902192243,0.911111111,,,
791,861,346,584,0.902192243,0.911111111,,,
792,861,346,584,0.902192243,0.911111111,,,
793,861,346,584,0.902192243,0.911111111,,,
794,862,346,584,0.903878583,0.911111111,,,
795,862,346,584,0.903878583,0.911111111,,,
796,861,346,584,0.902192243,0.911111111,,,
797,861,346,584,0.902192243,0.911111111,,,
798,861,346,584,0.902192243,0.911111111,,,
799,861,346,584,0.902192243,0.911111111,,,
800,861,346,584,0.902192243,0.911111111,,,
801,861,346,584,0.902192243,0.911111111,,,
802,861,346,584,0.902192243,0.911111111,,,
803,861,346,584,0.902192243,0.911111111,,,
804,860,346,584,0.900505902,0.911111111,,,
805,861,346,584,0.902192243,0.911111111,,,
806,860,346,584,0.900505902,0.911111111,,,
807,860,346,584,0.900505902,0.911111111,,,
808,860,346,584,0.900505902,0.911111111,,,
809,861,346,584,0.902192243,0.911111111,,,
810,860,346,584,0.900505902,0.911111111,,,
811,860,346,584,0.900505902,0.911111111,,,
812,860,346,584,0.900505902,0.911111111,,,
813,860,346,584,0.900505902,0.911111111,,,
814,860,346,584,0.900505902,0.911111111,,,
815,859,346,584,0.898819562,0.911111111,,,
816,859,346,584,0.898819562,0.911111111,,,
817,859,347,583,0.898819562,0.903703704,,,
818,859,347,583,0.898819562,0.903703704,,,
819,858,347,583,0.897133221,0.903703704,,,
820,859,347,583,0.898819562,0.903703704,,,
821,858,347,583,0.897133221,0.903703704,,,
822,858,347,583,0.897133221,0.903703704,,,
823,857,347,583,0.89544688,0.903703704,,,
824,856,347,583,0.89376054,0.903703704,,,
825,856,347,583,0.89376054,0.903703704,,,
826,856,347,583,0.89376054,0.903703704,,,
827,856,347,583,0.89376054,0.903703704,,,
828,855,348,582,0.892074199,0.896296296,,,
829,854,348,582,0.890387858,0.896296296,,,
830,854,348,582,0.890387858,0.896296296,,,
831,854,348,582,0.890387858,0.896296296,,,
832,853,348,582,0.888701518,0.896296296,,,
833,852,348,582,0.887015177,0.896296296,,,
834,852,348,582,0.887015177,0.896296296,,,
835,852,348,582,0.887015177,0.896296296,,,
836,851,348,582,0.885328836,0.896296296,,,
837,850,349,581,0.883642496,0.888888889,,,
838,850,349,581,0.883642496,0.888888889,,,
839,848,349,581,0.880269815,0.888888889,,,
840,848,349,581,0.880269815,0.888888889,,,
841,847,349,581,0.878583474,0.888888889,,,
842,846,349,581,0.876897133,0.888888889,,,
843,845,350,580,0.875210793,0.881481481,,,
844,846,350,580,0.876897133,0.881481481,,,
845,844,350,580,0.873524452,0.881481481,,,
846,842,350,580,0.870151771,0.881481481,,,
847,843,351,579,0.871838111,0.874074074,,,
848,840,351,579,0.866779089,0.874074074,,,
849,839,351,579,0.865092749,0.874074074,,,
850,839,351,579,0.865092749,0.874074074,,,
851,837,352,578,0.861720067,0.866666667,,,
852,836,352,578,0.860033727,0.866666667,,,
853,835,353,577,0.858347386,0.859259259,,,
854,834,353,577,0.856661046,0.859259259,,,
855,832,353,577,0.853288364,0.859259259,,,
856,831,353,577,0.851602024,0.859259259,,,
857,830,354,576,0.849915683,0.851851852,,,
858,829,354,576,0.848229342,0.851851852,,,
859,828,354,576,0.846543002,0.851851852,,,
860,826,354,576,0.84317032,0.851851852,,,
861,824,355,575,0.839797639,0.844444444,,,
862,823,355,575,0.838111298,0.844444444,,,
863,822,355,575,0.836424958,0.844444444,,,
864,820,356,574,0.833052277,0.837037037,,,
865,818,356,574,0.829679595,0.837037037,,,
866,817,356,574,0.827993255,0.837037037,,,
867,815,357,573,0.824620573,0.82962963,,,
868,814,357,573,0.822934233,0.82962963,,,
869,812,358,572,0.819561551,0.822222222,,,
870,810,358,572,0.81618887,0.822222222,,,
871,808,358,572,0.812816189,0.822222222,,,
872,807,359,571,0.811129848,0.814814815,,,
873,805,359,571,0.807757167,0.814814815,,,
874,803,360,570,0.804384486,0.807407407,,,
875,801,360,570,0.801011804,0.807407407,,,
876,800,361,569,0.799325464,0.8,,,
877,798,361,569,0.795952782,0.8,,,
878,795,361,569,0.790893761,0.8,,,
879,793,362,568,0.787521079,0.792592593,,,
880,791,362,568,0.784148398,0.792592593,,,
881,789,363,567,0.780775717,0.785185185,,,
882,787,363,567,0.777403035,0.785185185,,,
883,784,364,566,0.772344013,0.777777778,,,
884,782,365,565,0.768971332,0.77037037,,,
885,780,365,565,0.765598651,0.77037037,,,
886,777,366,564,0.760539629,0.762962963,,,
887,775,366,564,0.757166948,0.762962963,,,
888,773,366,564,0.753794266,0.762962963,,,
889,770,367,563,0.748735245,0.755555556,,,
890,768,368,562,0.745362563,0.748148148,,,
891,766,369,561,0.741989882,0.740740741,,,
892,763,370,560,0.73693086,0.733333333,,,
893,760,371,559,0.731871838,0.725925926,,,
894,758,371,559,0.728499157,0.725925926,,,
895,755,371,559,0.723440135,0.725925926,,,
896,752,371,559,0.718381113,0.725925926,,,
897,749,372,558,0.713322091,0.718518519,,,
898,747,373,557,0.70994941,0.711111111,,,
899,744,373,557,0.704890388,0.711111111,,,
900,742,374,556,0.701517707,0.703703704,,,
901,738,375,555,0.694772344,0.696296296,,,
902,736,375,555,0.691399663,0.696296296,,,
903,732,376,554,0.6846543,0.688888889,,,
904,730,377,553,0.681281619,0.681481481,,,
905,727,377,553,0.676222597,0.681481481,,,
906,723,378,552,0.669477234,0.674074074,,,
907,721,378,552,0.666104553,0.674074074,,,
908,718,379,551,0.661045531,0.666666667,,,
909,714,380,550,0.654300169,0.659259259,,,
910,711,380,550,0.649241147,0.659259259,,,
911,708,381,549,0.644182125,0.651851852,,,
912,705,381,549,0.639123103,0.651851852,,,
913,703,382,548,0.635750422,0.644444444,,,
914,699,383,547,0.629005059,0.637037037,,,
915,696,384,546,0.623946037,0.62962963,,,
916,692,384,546,0.617200675,0.62962963,,,
917,690,385,545,0.613827993,0.622222222,,,
918,686,386,544,0.607082631,0.614814815,,,
919,683,386,544,0.602023609,0.614814815,,,
920,680,387,543,0.596964587,0.607407407,,,
921,676,388,542,0.590219224,0.6,,,
922,673,389,541,0.585160202,0.592592593,,,
923,670,389,541,0.58010118,0.592592593,,,
924,666,390,540,0.573355818,0.585185185,,,
925,662,391,539,0.566610455,0.577777778,,,
926,659,391,539,0.561551433,0.577777778,,,
927,656,392,538,0.556492411,0.57037037,,,
928,652,393,537,0.549747049,0.562962963,,,
929,649,394,536,0.544688027,0.555555556,,,
930,646,394,536,0.539629005,0.555555556,,,
931,642,395,535,0.532883642,0.548148148,,,
932,639,395,535,0.527824621,0.548148148,,,
933,635,396,534,0.521079258,0.540740741,,,
934,631,397,533,0.514333895,0.533333333,,,
935,628,398,532,0.509274874,0.525925926,,,
936,624,399,531,0.502529511,0.518518519,,,
937,621,400,530,0.497470489,0.511111111,,,
938,617,400,530,0.490725126,0.511111111,,,
939,614,400,530,0.485666105,0.511111111,,,
940,610,401,529,0.478920742,0.503703704,,,
941,607,402,528,0.47386172,0.496296296,,,
942,603,402,528,0.467116358,0.496296296,,,
943,599,403,527,0.460370995,0.488888889,,,
944,596,404,526,0.455311973,0.481481481,,,
945,592,404,526,0.44856661,0.481481481,,,
946,589,405,525,0.443507589,0.474074074,,,
947,585,406,524,0.436762226,0.466666667,,,
948,581,407,523,0.430016863,0.459259259,,,
949,578,408,522,0.424957841,0.451851852,,,
950,574,409,521,0.418212479,0.444444444,,,
951,570,410,520,0.411467116,0.437037037,,,
952,566,410,520,0.404721754,0.437037037,,,
953,563,411,519,0.399662732,0.42962963,,,
954,559,412,518,0.392917369,0.422222222,,,
955,555,412,518,0.386172007,0.422222222,,,
956,552,413,517,0.381112985,0.414814815,,,
957,548,414,516,0.374367622,0.407407407,,,
958,545,415,515,0.3693086,0.4,,,
959,540,416,514,0.360876897,0.392592593,,,
960,537,417,513,0.355817875,0.385185185,,,
961,533,418,512,0.349072513,0.377777778,,,
962,529,419,511,0.34232715,0.37037037,,,
963,526,419,511,0.337268128,0.37037037,,,
964,522,420,510,0.330522766,0.362962963,,,
965,518,421,509,0.323777403,0.355555556,,,
966,515,422,508,0.318718381,0.348148148,,,
967,510,422,508,0.310286678,0.348148148,,,
968,506,423,507,0.303541315,0.340740741,,,
969,504,424,506,0.300168634,0.333333333,,,
970,499,425,505,0.291736931,0.325925926,,,
971,496,425,505,0.286677909,0.325925926,,,
972,492,426,504,0.279932546,0.318518519,,,
973,488,427,503,0.273187184,0.311111111,,,
974,484,428,502,0.266441821,0.303703704,,,
975,481,428,502,0.261382799,0.303703704,,,
976,477,429,501,0.254637437,0.296296296,,,
977,473,430,500,0.247892074,0.288888889,,,
978,469,431,499,0.241146712,0.281481481,,,
979,465,432,498,0.234401349,0.274074074,,,
980,462,432,498,0.229342327,0.274074074,,,
981,459,433,497,0.224283305,0.266666667,,,
982,454,434,496,0.215851602,0.259259259,,,
983,451,434,496,0.21079258,0.259259259,,,
984,448,435,495,0.205733558,0.251851852,,,
985,444,436,494,0.198988196,0.244444444,,,
986,440,437,493,0.192242833,0.237037037,,,
987,436,438,492,0.18549747,0.22962963,,,
988,432,438,492,0.178752108,0.22962963,,,
989,429,440,490,0.173693086,0.214814815,,,
990,425,441,489,0.166947723,0.207407407,,,
991,421,441,489,0.160202361,0.207407407,,,
992,417,442,488,0.153456998,0.2,,,
993,414,443,487,0.148397976,0.192592593,,,
994,410,444,486,0.141652614,0.185185185,,,
995,407,444,486,0.136593592,0.185185185,,,
996,403,444,486,0.129848229,0.185185185,,,
997,400,445,485,0.124789207,0.177777778,,,
998,396,446,484,0.118043845,0.17037037,,,
999,393,446,484,0.112984823,0.17037037,,,
1000,389,447,483,0.10623946,0.162962963,,,
1001,385,448,482,0.099494098,0.155555556,,,
1002,382,448,482,0.094435076,0.155555556,,,
1003,378,449,481,0.087689713,0.148148148,,,
1004,375,450,480,0.082630691,0.140740741,,,
1005,371,451,479,0.075885329,0.133333333,,,
1006,367,451,479,0.069139966,0.133333333,,,
1007,364,451,479,0.064080944,0.133333333,,,
1008,360,452,478,0.057335582,0.125925926,,,
1009,356,453,477,0.050590219,0.118518519,,,
1010,352,454,476,0.043844857,0.111111111,,,
1011,349,455,475,0.038785835,0.103703704,,,
1012,345,455,475,0.032040472,0.103703704,,,
1013,342,456,474,0.02698145,0.096296296,,,
1014,338,456,474,0.020236088,0.096296296,,,
1015,335,457,473,0.015177066,0.088888889,,,
1016,331,457,473,0.008431703,0.088888889,,,
1017,328,459,471,0.003372681,0.074074074,,,
1018,326,460,470,0,0.066666667,,,
1019,326,461,469,0,0.059259259,,,
1020,326,460,470,0,0.066666667,,,
1021,326,461,469,0,0.059259259,,,
1022,326,462,468,0,0.051851852,,,
1023,326,462,468,0,0.051851852,,,
1024,326,463,467,0,0.044444444,,,
1025,326,463,467,0,0.044444444,,,
1026,327,464,466,0.001686341,0.037037037,,,
1027,326,464,466,0,0.037037037,,,
1028,326,464,466,0,0.037037037,,,
1029,326,464,466,0,0.037037037,,,
1030,326,464,466,0,0.037037037,,,
1031,326,464,466,0,0.037037037,,,
1032,326,464,466,0,0.037037037,,,
1033,326,464,466,0,0.037037037,,,
1034,326,464,466,0,0.037037037,,,
1035,326,464,466,0,0.037037037,,,
1036,326,465,465,0,0.02962963,,,
1037,326,465,465,0,0.02962963,,,
1038,326,465,465,0,0.02962963,,,
1039,326,466,464,0,0.022222222,,,
1040,326,466,464,0,0.022222222,,,
1041,326,466,464,0,0.022222222,,,
1042,326,467,463,0,0.014814815,,,
1043,326,467,463,0,0.014814815,,,
1044,326,467,463,0,0.014814815,,,
1045,326,468,462,0,0.007407407,,,
1046,326,468,462,0,0.007407407,,,
1047,326,468,462,0,0.007407407,,,
1048,326,468,462,0,0.007407407,,,
1049,326,468,462,0,0.007407407,,,
1050,326,468,462,0,0.007407407,,,
1051,326,469,461,0,0,,,
1052,326,469,461,0,0,,,
1053,326,469,461,0,0,,,
1054,326,469,461,0,0,,,
1055,326,469,461,0,0,,,
1056,326,468,462,0,0.007407407,,,
1057,326,469,461,0,0,,,
1058,326,469,461,0,0,,,
1059,326,469,461,0,0,,,
1060,326,469,461,0,0,,,
1061,326,469,461,0,0,,,
1062,326,469,461,0,0,,,
1063,326,469,461,0,0,,,
1064,326,469,461,0,0,,,
1065,326,469,461,0,0,,,
1066,326,469,461,0,0,,,
1067,326,469,461,0,0,,,
1068,326,469,461,0,0,,,
1069,326,469,461,0,0,,,
1070,326,469,461,0,0,,,
1071,326,469,461,0,0,,,
1072,326,469,461,0,0,,,
1073,326,469,461,0,0,,,
1074,326,469,461,0,0,,,
1075,326,469,461,0,0,,,
1076,326,469,461,0,0,,,
1077,326,469,461,0,0,,,
1078,326,469,461,0,0,,,
1079,326,469,461,0,0,,,
1080,326,469,461,0,0,,,
1081,326,469,461,0,0,,,
1082,326,469,461,0,0,,,
1083,326,469,461,0,0,,,
1084,326,469,461,0,0,,,
1085,326,469,461,0,0,,,
1086,326,469,461,0,0,,,
1087,326,469,461,0,0,,,
1088,326,469,461,0,0,,,
1089,326,468,462,0,0.007407407,,,
1090,326,469,461,0,0,,,
1091,326,469,461,0,0,,,
1092,326,469,461,0,0,,,
1093,326,468,462,0,0.007407407,,,
1094,327,468,462,0.001686341,0.007407407,,,
1095,326,469,461,0,0,,,
1096,326,469,461,0,0,,,
1097,327,469,461,0.001686341,0,,,
1098,326,469,461,0,0,,,
1099,326,469,461,0,0,,,
1100,326,468,462,0,0.007407407,,,
1101,326,468,462,0,0.007407407,,,
1102,326,469,461,0,0,,,
1103,326,469,461,0,0,,,
1104,326,469,461,0,0,,,
1105,326,469,461,0,0,,,
1106,326,469,461,0,0,,,
1107,326,469,461,0,0,,,
1108,326,469,461,0,0,,,
1109,326,469,461,0,0,,,
1110,326,469,461,0,0,,,
1111,326,469,461,0,0,,,
1112,326,469,461,0,0,,,
1113,326,469,461,0,0,,,
1114,326,469,461,0,0,,,
1115,326,469,461,0,0,,,
1116,326,469,461,0,0,,,
1117,326,469,461,0,0,,,
1118,326,469,461,0,0,,,
1119,326,468,462,0,0.007407407,,,
1120,326,469,461,0,0,,,
1121,326,468,462,0,0.007407407,,,
1122,326,469,461,0,0,,,
1123,326,469,461,0,0,,,
1124,326,469,461,0,0,,,
1125,326,469,461,0,0,,,
1126,326,469,461,0,0,,,
1127,326,469,461,0,0,,,
1128,326,469,461,0,0,,,
1129,326,469,461,0,0,,,
1130,326,469,461,0,0,,,
1131,326,469,461,0,0,,,
1132,326,469,461,0,0,,,
1133,326,468,462,0,0.007407407,,,
1134,326,469,461,0,0,,,
1135,326,469,461,0,0,,,
1136,326,469,461,0,0,,,
1137,326,469,461,0,0,,,
1138,326,468,462,0,0.007407407,,,
1139,326,468,462,0,0.007407407,,,
1140,326,469,461,0,0,,,
1141,326,469,461,0,0,,,
1142,326,469,461,0,0,,,
1143,326,468,462,0,0.007407407,,,
1144,326,469,461,0,0,,,
1145,326,469,461,0,0,,,
1146,326,469,461,0,0,,,
1147,326,469,461,0,0,,,
1148,326,469,461,0,0,,,
1149,326,469,461,0,0,,,
1150,326,469,461,0,0,,,
1151,326,468,462,0,0.007407407,,,
1152,326,469,461,0,0,,,
1153,326,469,461,0,0,,,
1154,326,469,461,0,0,,,
1155,326,469,461,0,0,,,
1156,326,468,462,0,0.007407407,,,
1157,326,469,461,0,0,,,
1158,326,469,461,0,0,,,
1159,326,469,461,0,0,,,
1160,326,469,461,0,0,,,
1161,326,469,461,0,0,,,
1162,326,469,461,0,0,,,
1163,326,469,461,0,0,,,
1164,326,468,462,0,0.007407407,,,
1165,326,469,461,0,0,,,
1166,326,469,461,0,0,,,
1167,326,469,461,0,0,,,
1168,326,469,461,0,0,,,
1169,326,469,461,0,0,,,
1170,326,468,462,0,0.007407407,,,
1171,326,469,461,0,0,,,
1172,326,469,461,0,0,,,
1173,326,469,461,0,0,,,
1174,326,469,461,0,0,,,
1175,326,469,461,0,0,,,
1176,326,469,461,0,0,,,
1177,326,469,461,0,0,,,
1178,326,469,461,0,0,,,
1179,326,469,461,0,0,,,
1180,326,468,462,0,0.007407407,,,
1181,326,469,461,0,0,,,
1182,326,469,461,0,0,,,
1183,326,469,461,0,0,,,
1184,326,469,461,0,0,,,
1185,326,469,461,0,0,,,
1186,327,469,461,0.001686341,0,,,
1187,326,469,461,0,0,,,
1188,326,469,461,0,0,,,
1189,326,469,461,0,0,,,
1190,326,469,461,0,0,,,
1191,326,469,461,0,0,,,
1192,326,469,461,0,0,,,
1193,326,468,462,0,0.007407407,,,
1194,326,469,461,0,0,,,
1195,326,468,462,0,0.007407407,,,
1196,326,469,461,0,0,,,
1197,326,469,461,0,0,,,
1198,326,469,461,0,0,,,
1199,326,469,461,0,0,,,
1200,326,469,461,0,0,,,
1201,326,468,462,0,0.007407407,,,
1202,326,468,462,0,0.007407407,,,
1203,326,469,461,0,0,,,
1204,326,469,461,0,0,,,
1205,326,469,461,0,0,,,
1206,326,468,462,0,0.007407407,,,
1207,326,469,461,0,0,,,
1208,326,469,461,0,0,,,
1209,326,469,461,0,0,,,
1210,326,469,461,0,0,,,
1211,326,468,462,0,0.007407407,,,
1212,327,469,461,0.001686341,0,,,
