0,444,125.00
0,444,125.00
1,444,125.00
2,444,125.00
3,444,125.00
3,444,125.00
4,444,125.00
5,444,125.00
8,445,125.00
10,445,125.00
12,445,125.00
15,446,125.00
17,447,125.00
20,448,125.00
22,448,125.00
25,449,125.00
27,450,125.00
30,451,125.00
32,452,125.00
35,453,125.00
37,454,125.00
40,455,125.00
43,455,125.00
46,457,125.00
48,457,125.00
51,458,125.00
53,459,125.00
56,460,125.00
58,460,125.00
61,461,125.00
63,462,125.00
66,463,125.00
68,464,125.00
71,465,125.00
73,466,125.00
76,466,125.00
78,467,125.00
81,468,125.00
83,469,125.00
87,469,125.00
89,470,125.00
92,471,125.00
94,471,125.00
97,472,125.00
99,473,125.00
102,474,125.00
104,475,-125.00
107,475,-125.00
110,476,-125.00
113,476,-125.00
115,476,-125.00
118,475,-125.00
121,474,-125.00
124,473,-125.00
128,472,-125.00
131,471,-125.00
133,469,-125.00
136,468,-125.00
139,467,-125.00
142,465,-125.00
145,464,-125.00
148,462,-125.00
150,461,-125.00
153,460,-125.00
156,458,-125.00
159,457,-125.00
162,455,-125.00
164,454,-125.00
167,453,-125.00
171,452,-125.00
174,450,-125.00
177,449,-125.00
180,448,-125.00
182,447,-125.00
185,445,-125.00
188,444,-125.00
191,442,-125.00
194,441,-125.00
196,440,-125.00
199,439,-125.00
202,437,-125.00
205,436,-125.00
208,434,-125.00
211,433,-125.00
214,431,-125.00
217,430,-125.00
220,429,-125.00
223,427,125.00
226,426,125.00
228,425,125.00
231,425,125.00
234,425,125.00
236,425,125.00
239,426,125.00
241,426,125.00
244,427,125.00
247,428,125.00
249,429,125.00
252,430,125.00
256,430,125.00
258,432,125.00
261,433,125.00
264,434,125.00
266,435,125.00
269,436,125.00
272,437,125.00
274,438,125.00
277,439,125.00
280,440,125.00
282,441,125.00
285,442,125.00
288,443,125.00
290,444,125.00
293,445,125.00
296,447,125.00
299,447,125.00
302,448,125.00
305,449,125.00
307,450,125.00
310,451,125.00
313,452,125.00
315,453,125.00
318,454,125.00
321,455,125.00
323,456,125.00
326,457,125.00
328,458,125.00
331,459,125.00
334,460,125.00
336,461,125.00
339,462,125.00
343,463,125.00
345,464,125.00
348,465,-125.00
351,466,-125.00
354,466,-125.00
357,466,-125.00
359,465,-125.00
362,464,-125.00
365,463,-125.00
368,462,-125.00
371,461,-125.00
373,460,-125.00
376,459,-125.00
379,457,-125.00
