0,392,150.00
0,392,150.00
1,392,150.00
2,392,150.00
3,392,150.00
3,392,150.00
4,392,150.00
5,392,150.00
8,392,150.00
10,393,150.00
12,393,150.00
15,394,150.00
17,395,150.00
20,396,150.00
22,397,150.00
25,398,150.00
27,399,150.00
30,400,150.00
32,401,150.00
35,402,150.00
37,404,150.00
40,405,150.00
43,406,150.00
46,407,150.00
48,409,150.00
51,410,150.00
53,411,150.00
56,412,150.00
58,413,150.00
61,414,150.00
63,415,150.00
66,417,150.00
68,418,150.00
71,420,150.00
73,420,150.00
76,422,150.00
78,424,150.00
81,425,150.00
83,426,150.00
87,427,150.00
89,428,150.00
92,429,150.00
94,430,150.00
97,431,150.00
99,433,150.00
102,434,150.00
104,436,150.00
107,437,150.00
109,438,150.00
112,440,150.00
115,441,150.00
117,441,150.00
120,443,-150.00
123,444,-150.00
126,444,-150.00
130,444,-150.00
132,444,-150.00
135,444,-150.00
138,443,-150.00
141,441,-150.00
144,440,-150.00
147,439,-150.00
149,437,-150.00
152,436,-150.00
155,434,-150.00
158,433,-150.00
161,431,-150.00
163,429,-150.00
166,428,-150.00
169,426,-150.00
173,425,-150.00
176,423,-150.00
179,421,-150.00
181,419,-150.00
184,417,-150.00
187,415,-150.00
190,413,-150.00
193,412,-150.00
195,411,-150.00
198,409,-150.00
201,407,-150.00
204,406,-150.00
207,404,-150.00
210,402,-150.00
212,401,-150.00
216,399,-150.00
219,397,-150.00
222,396,-150.00
225,394,150.00
227,393,150.00
230,392,150.00
233,392,150.00
235,392,150.00
238,392,150.00
241,392,150.00
243,393,150.00
246,394,150.00
249,394,150.00
251,396,150.00
254,397,150.00
258,398,150.00
260,399,150.00
263,400,150.00
266,401,150.00
268,402,150.00
271,404,150.00
274,405,150.00
276,407,150.00
279,408,150.00
281,410,150.00
284,411,150.00
287,412,150.00
289,413,150.00
292,414,150.00
295,415,150.00
297,417,150.00
301,419,150.00
304,420,150.00
306,421,150.00
309,423,150.00
312,425,150.00
314,426,150.00
317,427,150.00
320,428,150.00
322,429,150.00
325,430,150.00
328,432,150.00
330,433,150.00
333,435,150.00
336,436,150.00
338,437,150.00
342,439,150.00
345,440,-150.00
347,441,-150.00
350,441,-150.00
353,441,-150.00
356,441,-150.00
359,441,-150.00
362,440,-150.00
364,439,-150.00
367,438,-150.00
370,436,-150.00
373,435,-150.00
376,433,-150.00
378,431,-150.00
381,430,-150.00
385,428,-150.00
388,426,-150.00
391,425,-150.00
394,424,-150.00
396,422,-150.00
399,420,-150.00
402,418,-150.00
405,416,-150.00
408,414,-150.00
411,413,-150.00
413,411,-150.00
416,410,-150.00
419,408,-150.00
422,406,-150.00
425,405,-150.00
428,403,-150.00
431,401,-150.00
434,400,-150.00
437,398,-150.00
440,397,-150.00
443,395,-150.00
445,393,-150.00
448,392,-150.00
451,390,-150.00
454,388,-150.00
457,387,-150.00
459,385,-150.00
